content,score,reviewCreatedVersion,at,sentiment,sentiment_score
Okey,5,2.74.0,2024-12-02 19:22:54,LABEL_0,0.9954745173454285
Bagus,5,,2024-12-02 19:22:02,LABEL_1,0.9978862404823303
"Bagus , satpamnya baik",5,2.74.0,2024-12-02 19:20:54,LABEL_1,0.9993962049484253
Sangat membantu tidak perlu ribet ke ATM buat transfer 👍👍👍,5,2.72.0,2024-12-02 19:20:27,LABEL_1,0.9996126294136047
Sejak ara brimo hidup jadi mudah urus keuangan,5,,2024-12-02 19:16:28,LABEL_1,0.9998462200164795
sangat memuaskan,5,2.72.0,2024-12-02 19:16:02,LABEL_0,0.9997512698173523
Timor leste bisa atau tidak,2,2.74.0,2024-12-02 19:15:37,LABEL_0,0.9998540878295898
"data sudah diisi dengan benar, tetapi tombol lanjutkan tidak aktif/ga bisa di tekan.. mohon solusi.. kalau berhasil sy rubah ke 5 bintang",1,,2024-12-02 19:14:01,LABEL_0,0.9999130964279175
Mantap,5,2.74.0,2024-12-02 19:13:19,LABEL_1,0.9820002913475037
Menggunakan Brimo cukup mudah,5,2.74.0,2024-12-02 19:12:53,LABEL_0,0.9998700618743896
Lancar dan bagus apk nya,5,2.74.0,2024-12-02 19:12:17,LABEL_1,0.9967917799949646
topp,5,2.74.0,2024-12-02 19:10:35,LABEL_0,0.9998227953910828
Kenapa Transfer ke sesama Brimo Gagal dan uang nya Terpotong gak Balik lagi,2,2.74.0,2024-12-02 19:10:05,LABEL_0,0.9999299049377441
"Selama ini masih aman dan terpercaya ,",5,,2024-12-02 19:09:03,LABEL_1,0.9980908036231995
Nice,5,2.74.0,2024-12-02 19:07:00,LABEL_0,0.9996570348739624
Aplkasih BRImo sangat bagus🤗,5,2.72.0,2024-12-02 19:06:32,LABEL_1,0.9991348385810852
Sangat membantu dan mempermudah bagi kami.terimakasih,5,2.74.0,2024-12-02 19:05:44,LABEL_1,0.9998468160629272
Sangat mudah digunakan,5,2.74.0,2024-12-02 19:04:01,LABEL_0,0.9999067783355713
Mudah d gunakan.. notifnya juga instan.,5,2.72.0,2024-12-02 19:02:44,LABEL_1,0.9971354007720947
bank paling aman🫡,5,2.73.0,2024-12-02 19:02:43,LABEL_1,0.9996280670166016
oke,5,2.74.0,2024-12-02 19:02:29,LABEL_0,0.9987398982048035
Joss gandoss,5,2.74.0,2024-12-02 19:02:03,LABEL_0,0.9995672106742859
Maslahat,4,2.72.0,2024-12-02 18:58:52,LABEL_0,0.994853675365448
Brimo memang jago..Cara mudah bertransaksi..tingkatkan terus pelayann..Makasih BRI,5,2.74.0,2024-12-02 18:54:35,LABEL_1,0.9998795986175537
Selalu ada bunga,1,,2024-12-02 18:52:52,LABEL_0,0.9998438358306885
"Sangat baik, semoga berjalan dengan lancar sampai kapan pun 👍",5,2.74.0,2024-12-02 18:50:43,LABEL_1,0.9997661709785461
Suka banget,5,2.73.0,2024-12-02 18:49:23,LABEL_1,0.9997910857200623
Saya kurang suka dengan sistem nya,1,,2024-12-02 18:47:17,LABEL_0,0.9999294281005859
benar2 membantu,5,2.72.0,2024-12-02 18:45:57,LABEL_1,0.9996896982192993
Sangat membantu sekali brimo 💪💪💪,5,2.74.0,2024-12-02 18:45:13,LABEL_1,0.9998468160629272
Sangat membantu,5,2.74.0,2024-12-02 18:44:11,LABEL_0,0.9348582029342651
"BRImo bener-bener ngebantu banget, apalagi buat buka rekening baru tanpa harus ke bank. Fitur mobile banking-nya lengkap, mulai dari transfer, bayar tagihan, sampe cek saldo, semuanya bisa diakses kapan aja. Prosesnya juga cepet dan gampang, bikin hidup lebih praktis dan hemat waktu banget 😎📲💸",5,,2024-12-02 18:40:24,LABEL_1,0.9997071623802185
"Aplikasi mobile by Bri mempermudah pengguna terus tampilannya juga friendly, pokoknya bagus.",5,2.74.0,2024-12-02 18:40:10,LABEL_1,0.9998648166656494
Sangat membantu,5,2.74.0,2024-12-02 18:38:57,LABEL_0,0.9348582029342651
Sangat membantu,4,2.74.0,2024-12-02 18:27:49,LABEL_0,0.9348582029342651
Sangay suka karna sangat membantu,5,2.74.0,2024-12-02 18:26:30,LABEL_1,0.999754011631012
Mempermudah transaksi,5,2.72.0,2024-12-02 18:26:18,LABEL_1,0.9990959167480469
Sangat membantu dalam bertransaksi dimanapun kita berada,5,2.74.0,2024-12-02 18:24:15,LABEL_1,0.9988333582878113
Mempermudah urusan keuangan..,5,2.72.0,2024-12-02 18:24:13,LABEL_1,0.9997853636741638
Kok setiap buka muncul Update terus ya Walaupun baru Update,5,2.72.0,2024-12-02 18:22:31,LABEL_0,0.9999181032180786
Goood,5,2.74.0,2024-12-02 18:15:52,LABEL_1,0.9888654351234436
"Bagus, Cepat, Simpel, Efisien.",5,2.73.0,2024-12-02 18:13:53,LABEL_1,0.9607548117637634
"Memang brimo semakin kesini ,semakin gak jelas ,, masak bayar QIRIS dari kemaren sampai sekarang statusnya masih proses !!! Yg bener aja kalau punya aplikasi !! Merugikan sekali kalau menurut saya ,!! Suruh balikin uangnya malah gak ada respon !!!",1,2.74.0,2024-12-02 18:12:00,LABEL_0,0.9999325275421143
simple,4,2.74.0,2024-12-02 18:07:37,LABEL_0,0.9998801946640015
"mempermudah dlm bertransaksi tanpa harus ke ATM, mantap pokonya 👍",5,2.74.0,2024-12-02 18:06:55,LABEL_1,0.9997982382774353
Cepat praktis,5,,2024-12-02 18:02:54,LABEL_1,0.9996532201766968
Sangat memudahkan,5,2.74.0,2024-12-02 17:58:17,LABEL_0,0.9998688697814941
mantap,5,2.74.0,2024-12-02 17:57:01,LABEL_0,0.9989400506019592
Jos,5,2.74.0,2024-12-02 17:56:40,LABEL_0,0.9998959302902222
Nanggung kali pinjamannya minimal 200jt baru pas,5,2.74.0,2024-12-02 17:54:27,LABEL_0,0.9998992681503296
Ok,5,,2024-12-02 17:53:37,LABEL_0,0.9997263550758362
Kren,5,2.72.0,2024-12-02 17:47:58,LABEL_0,0.9995912909507751
Kirim link verifikasi aja ribetnya minta ampun,1,2.74.0,2024-12-02 17:47:00,LABEL_0,0.999933123588562
Oke sudah terinstall,5,2.74.0,2024-12-02 17:45:46,LABEL_0,0.9999309778213501
Bagus,5,2.74.0,2024-12-02 17:43:08,LABEL_1,0.9978862404823303
Setelah di update ga bisa login...,5,,2024-12-02 17:41:47,LABEL_0,0.9999347925186157
Aplikasi ini sangat membantu,1,2.73.0,2024-12-02 17:40:31,LABEL_0,0.9996200799942017
Bgus,5,2.74.0,2024-12-02 17:33:00,LABEL_0,0.9998890161514282
Daftar rekening selalu error padahal jaringan udah kencang banget. Emang aplikasinya lagi bermasalah atau bagaimana??,1,2.74.0,2024-12-02 17:31:24,LABEL_0,0.999931812286377
Bagus puas hati,5,2.72.0,2024-12-02 17:26:17,LABEL_0,0.9998916387557983
Baikkkk,4,,2024-12-02 17:24:59,LABEL_1,0.9996516704559326
Sangat baik,5,2.74.0,2024-12-02 17:20:56,LABEL_0,0.9998960494995117
"Ok, sangat membantu",5,2.72.0,2024-12-02 17:20:29,LABEL_0,0.9997065663337708
Gooo,5,,2024-12-02 17:15:18,LABEL_0,0.9996355772018433
Gass!!,5,2.69.0,2024-12-02 17:14:13,LABEL_0,0.9998618364334106
"Aplikasi sangat bagus dan mudah, tapi disayangkan masa pengajuan briguna sudah tidak bisa padahal pembayaran lancar",5,2.72.0,2024-12-02 17:09:30,LABEL_0,0.9998769760131836
Bagus saya suka,5,2.74.0,2024-12-02 17:09:19,LABEL_1,0.9996967315673828
Sangat memuaskan,5,2.74.0,2024-12-02 17:08:05,LABEL_0,0.9997604489326477
Alahamdulilah dengan pakek brimo proses transfer cepat dan gampang,5,2.74.0,2024-12-02 17:05:55,LABEL_1,0.9998499155044556
"lengkap, mudah.",5,2.74.0,2024-12-02 17:05:32,LABEL_0,0.7989339232444763
Mantul,5,2.74.0,2024-12-02 17:03:36,LABEL_0,0.9998998641967773
"Makasih bri mutasi ga kecetak terus, ngelag terus yah",1,2.74.0,2024-12-02 17:01:37,LABEL_0,0.9999252557754517
sudah berhasil,5,2.74.0,2024-12-02 17:01:17,LABEL_0,0.9988059997558594
Alat untuk cetak kartu nya susah klo ada orang yang chip ktp nya tidak terbaca,5,2.74.0,2024-12-02 16:57:37,LABEL_0,0.9999284744262695
Mantap sangat bagus,5,2.74.0,2024-12-02 16:49:25,LABEL_0,0.9998778104782104
Mantaaab...,5,2.74.0,2024-12-02 16:47:11,LABEL_0,0.9998167157173157
"Aplikasi keuangan yg sangat rekomen banget sih,bisa mempermudah aktivitas kita di ke uangan, mbanking brimo memang sangat bagus sekali, apalagi dengan fitur qris nya yg sangat di butuhkan di jaman sekarang sehingga mempermudah melakukan pembayaran, sukses selalu brimo💝👍🔥",5,2.74.0,2024-12-02 16:45:04,LABEL_1,0.9997838139533997
"Sangat membantu,semoga tidak akan bisa di bobol pihak lain",5,2.72.0,2024-12-02 16:43:02,LABEL_1,0.9312231540679932
Mudah bertransaksi,5,2.74.0,2024-12-02 16:38:23,LABEL_1,0.9996651411056519
BRImo mantab👍👍👍👍,5,2.74.0,2024-12-02 16:37:46,LABEL_1,0.9995731711387634
Ok bgt,5,2.72.0,2024-12-02 16:36:27,LABEL_0,0.9997866749763489
"Dari awal bikin rekening bri sampai langsung di jadiin mobile banking, lancar2 aja kok tanpa kendala, semua urusan keuangan dah di kontrol dari BRImobile ini top deh, cepet transaksi nya, beli pulsa, paket, token, bayar apapun lewatnya banking semua, makasih pertahankan pelayanan terbaiknya.",5,2.74.0,2024-12-02 16:36:19,LABEL_1,0.9997978806495667
Gercep,5,2.74.0,2024-12-02 16:29:40,LABEL_0,0.9998761415481567
Terbantu di setiap bepergian dan aktivitas memakai BRImo,5,2.74.0,2024-12-02 16:29:16,LABEL_1,0.9993067979812622
Agak susah,5,,2024-12-02 16:28:34,LABEL_0,0.9999182224273682
sangat membantu dan memudahkan,5,2.74.0,2024-12-02 16:26:21,LABEL_0,0.9998598098754883
Bagus cepet dan mempermudah segala urusan.,4,2.72.0,2024-12-02 16:25:50,LABEL_1,0.9997310042381287
Mantap lah semua fitur-fitur nya jadi gak perlu ke ATM lagi buat ngecek saldo pokoknya bintang 5 lah,5,2.74.0,2024-12-02 16:22:31,LABEL_1,0.9998050332069397
Sangat bagus,5,,2024-12-02 16:22:11,LABEL_0,0.999778687953949
"Buka tabungan mu dengan aplikasi BRImo🙂. Dan banyak orang sudah menggunakan nya karena sangat mudah, cepat dan aman👍😀",5,2.74.0,2024-12-02 16:21:39,LABEL_1,0.9998621940612793
Terima kasih brimo transaksi lebih mudah dan cepat,5,2.74.0,2024-12-02 16:18:06,LABEL_1,0.9996856451034546
Sangat bermanfaat,5,2.72.0,2024-12-02 16:17:49,LABEL_0,0.9997846484184265
Brimo ok enak bagus playanan nya,5,2.72.0,2024-12-02 16:13:24,LABEL_0,0.7538355588912964
"Parah habis update ga ada yg bisa di klik menu nya... haduh. Bagaimana mau kasih bintang 5 lah saya sudah datang 2x ke KCP pejaten solusinya malah saya di suruh ganti HP.... haduhhhh jawabnya enak banget parah habis ini. Tolong informasinya ya apakah Infinix hot 10S memang problem apabila app brimo diupgrade versi nya...? Dan terakhir saya call CS BRI nya katanya biar dapat TT (Trouble ticket) by email, setelah TT dapat tiket mereka closed padahal problem belum selesai sungguhsangat amat kecewa.",1,2.72.0,2024-12-02 16:11:10,LABEL_0,0.9999179840087891
Sentuhan cinta,5,2.74.0,2024-12-02 16:08:34,LABEL_0,0.9726232290267944
"Tiap bulan potongan nya lebih dr 20.000. Biaya Admin cm 8.000. yang banyak itu, biaya potongan SMS /bln bisa 15.000 ke atas",2,2.16.0,2024-12-02 16:08:16,LABEL_0,0.9984124898910522
Keren,5,2.74.0,2024-12-02 16:05:44,LABEL_1,0.9997929930686951
Good,5,2.72.0,2024-12-02 16:03:45,LABEL_1,0.9998272061347961
di update malah eror mo transfer susah. giliran beli pulsa/data atau setor aja cepet... ni mbanking apa mo bisnis jualan sih 😤😤😤😤,1,2.74.0,2024-12-02 16:01:51,LABEL_0,0.999913215637207
"Semua jadi lancar, good",5,2.74.0,2024-12-02 16:00:45,LABEL_1,0.9996004700660706
"Sering isi paket tidak masuk ke no yang di tuju, saya sudah beberapa kali",1,2.74.0,2024-12-02 15:59:41,LABEL_0,0.9998910427093506
mempunyai BRImo sangat memudahkan pembayaran apa saja dan transaksi apa pun sangat mudah,5,2.72.0,2024-12-02 15:57:30,LABEL_1,0.9997522234916687
Baik,5,2.72.0,2024-12-02 15:57:20,LABEL_0,0.8662340641021729
BRImo TOP 👍,5,2.74.0,2024-12-02 15:55:42,LABEL_1,0.9998319149017334
Brimo Keren. Sangat membantu.,5,2.74.0,2024-12-02 15:52:48,LABEL_1,0.9996836185455322
membantu sekali buat saya,5,2.74.0,2024-12-02 15:51:02,LABEL_0,0.9806755185127258
Membantu bri lebih mudah,5,2.74.0,2024-12-02 15:50:56,LABEL_0,0.9675928354263306
Oke banget,5,,2024-12-02 15:48:55,LABEL_0,0.9998971223831177
Suka banget🫶 Penggunaan nya gak ribet,5,2.74.0,2024-12-02 15:46:54,LABEL_1,0.9997846484184265
Hasilnya keren banget! Terlihat jelas usaha dan kreativitas yang luar biasa. Terus berkarya dan semoga semakin sukses .,5,2.74.0,2024-12-02 15:45:40,LABEL_1,0.9997835755348206
Sangat membantu aplikasinya,5,2.72.0,2024-12-02 15:45:23,LABEL_1,0.9984471201896667
Bagus,4,2.74.0,2024-12-02 15:44:50,LABEL_1,0.9978862404823303
Mantap,5,2.74.0,2024-12-02 15:42:28,LABEL_1,0.9820002913475037
Good,5,2.74.0,2024-12-02 15:42:20,LABEL_1,0.9998272061347961
membantu aktivitas,5,2.74.0,2024-12-02 15:41:37,LABEL_0,0.9870548248291016
Bagus,5,2.74.0,2024-12-02 15:41:25,LABEL_1,0.9978862404823303
Super gampang pake brimo. Buka rekening dari rumah juga bisa. Pokoknya enak banget deh tanpa perlu ribet antri ke cabang BRI. Makasih brimo,5,2.74.0,2024-12-02 15:40:32,LABEL_1,0.9997723698616028
"Aplikasinya sudah sangat stabil, jadi sangat nyaman dalam bertransaksi, beneran defenisi dari efektif bertransaksi 😁",5,2.72.0,2024-12-02 15:37:40,LABEL_1,0.9998242259025574
Baik,5,2.72.0,2024-12-02 15:34:58,LABEL_0,0.8662340641021729
Smoga Sukses Trus,5,2.74.0,2024-12-02 15:34:51,LABEL_1,0.9996174573898315
Sangat membantu,5,2.74.0,2024-12-02 15:34:29,LABEL_0,0.9348582029342651
Brimo mantap,5,2.74.0,2024-12-02 15:34:09,LABEL_1,0.9997791647911072
"Sangat membantu, dan mudah d gunakan",5,2.74.0,2024-12-02 15:31:50,LABEL_1,0.9925164580345154
Mantap,5,2.74.0,2024-12-02 15:31:32,LABEL_1,0.9820002913475037
Good,5,2.74.0,2024-12-02 15:30:18,LABEL_1,0.9998272061347961
"Sangat membantu, puas sekali dengan layanan ini",5,2.74.0,2024-12-02 15:27:36,LABEL_0,0.9981708526611328
"Pendaftaran tidak bisa dilanjut walaupun sudah mengikuti arahan yang diberikan, seakan mengharuskan kita langsung ke bank. Aplikasi yang tidak meringankan, pengalaman yang sangat buruk dalam registrasi melalui aplikasi ini. Sangat parah",1,2.74.0,2024-12-02 15:26:50,LABEL_0,0.9998623132705688
Siiiip josss lancar,5,2.72.0,2024-12-02 15:23:00,LABEL_1,0.9997228980064392
Bagus dan mudah dan muda di pakai,5,2.73.0,2024-12-02 15:22:29,LABEL_1,0.8886909484863281
sangat memudahkan saat bertransaksi,5,,2024-12-02 15:13:03,LABEL_1,0.9661728143692017
"Dgn layanan brimo semua jadi permudahkan,,, trimakasih BRImo",5,2.74.0,2024-12-02 15:11:23,LABEL_1,0.9998594522476196
"banyak potongan andmin ga jelas, mending yg jelas2 aja meskipun sedikit mahal admin bulanannya.",1,2.72.0,2024-12-02 15:11:04,LABEL_0,0.9997492432594299
Good,5,,2024-12-02 15:09:51,LABEL_1,0.9998272061347961
Brimo memang ok selalu membantu segala transaksi sangat menarik top pokoknya untuk bank BRI,5,2.74.0,2024-12-02 15:08:17,LABEL_1,0.9998335838317871
Update tampilan biar lebih bagus,5,2.74.0,2024-12-02 15:06:15,LABEL_1,0.9994231462478638
"Sangat mudah di gunakan,bisa transfer kemana saja.",5,,2024-12-02 15:05:25,LABEL_0,0.8082959055900574
Mantap sangat memuaskan,5,2.74.0,2024-12-02 15:05:22,LABEL_0,0.9999064207077026
Brimo merupakan aplikasi mobile banking terpercaya dan sudah terbukti. Dari segi pemakaian aplikasi tidak ada kendala dan mudah untuk digunakan,5,2.74.0,2024-12-02 15:04:39,LABEL_1,0.9998083710670471
Mantap cpt dan mudah,5,,2024-12-02 15:03:07,LABEL_1,0.9815824031829834
Good,5,,2024-12-02 15:02:39,LABEL_1,0.9998272061347961
Sangat memuaskan,4,2.74.0,2024-12-02 14:59:39,LABEL_0,0.9997604489326477
"Terimakasih banyak, aplikasih ini sangat membantu",5,2.69.0,2024-12-02 14:58:56,LABEL_1,0.9998657703399658
Sangat membantu,5,,2024-12-02 14:58:53,LABEL_0,0.9348582029342651
Thanks BRIMO 🙏,5,2.72.0,2024-12-02 14:55:18,LABEL_1,0.9996788501739502
Sangat memuaskan dan memudahkan,5,2.73.0,2024-12-02 14:52:10,LABEL_1,0.7304787635803223
Sangat membantu,5,2.74.0,2024-12-02 14:51:47,LABEL_0,0.9348582029342651
good app bank,5,2.74.0,2024-12-02 14:51:44,LABEL_1,0.9992258548736572
Sangat membantu.,5,2.74.0,2024-12-02 14:49:26,LABEL_0,0.7694200277328491
"Aplikasinya sangat membantu, banyak fiturnya,daftarnya juga gampang,sekarang kalau mau transfer jadi lebih gampang,mau nabung juga gampang.makasihhh 🥳🥳🥳",5,,2024-12-02 14:48:44,LABEL_1,0.9998446702957153
Memuaskan,5,2.74.0,2024-12-02 14:47:01,LABEL_0,0.9996117949485779
Mantap,5,,2024-12-02 14:45:36,LABEL_1,0.9820002913475037
Sistem makin gajelas Stiap abis transfer mau cek mutasi. Brimo berhenti terus setelah di Update,1,,2024-12-02 14:43:00,LABEL_0,0.9999278783798218
Ok,5,2.72.0,2024-12-02 14:39:54,LABEL_0,0.9997263550758362
Mudah di gunakan untuk tf ke rumah,5,2.74.0,2024-12-02 14:39:48,LABEL_0,0.9967520236968994
Membantu.,5,2.74.0,2024-12-02 14:37:24,LABEL_1,0.9988561868667603
Mantap,5,2.72.0,2024-12-02 14:36:16,LABEL_1,0.9820002913475037
Josss!! Sangat bermanfaat bagi kehidupan,5,2.74.0,2024-12-02 14:34:09,LABEL_1,0.999860405921936
Cepat ngga ribet,5,2.74.0,2024-12-02 14:33:52,LABEL_0,0.9999158382415771
Mantap,5,2.72.0,2024-12-02 14:33:43,LABEL_1,0.9820002913475037
Oke baik,5,2.73.0,2024-12-02 14:33:10,LABEL_1,0.5905814170837402
Transaksi lebih cepat dan mudah..,5,,2024-12-02 14:31:36,LABEL_1,0.9995278120040894
"Kaga bisa login bg, anyingg",1,2.74.0,2024-12-02 14:30:28,LABEL_0,0.9997451901435852
Cepat dan mudah,5,2.74.0,2024-12-02 14:29:30,LABEL_1,0.9995518326759338
"Tidak bisa melakukan transaksi diwaktu² genting sering gangguan setelah apk di update, setelah update sering gangguan ketika mau login, sangat tidak memuaskan",1,2.74.0,2024-12-02 14:28:38,LABEL_0,0.9999321699142456
"Pelayanan nya bagus. Tapi ada satu hal yang membuat saya kecewa. Ketika saya lupa username, hanya diberi pilihan verifikasi sms saja. Seharusnya bisa diberi 2 pilihan, sms dan email. Agar lebih dipermudah. Soalnya pas sms masuk entah kenapa hp saya tidak ada notif. Entah karna nomer hp nya atau kesalahan aplikasi pesan nya. Saya harap kedepan nya Brimo bisa memberikan opsi verifikasi email untuk lupa username dan password. Terimakasih",3,,2024-12-02 14:28:37,LABEL_0,0.9553617238998413
"BRImo itu aplikasi yang bikin hidup lebih praktis. Bayar tagihan sebulan sekali udah bisa dari HP, wow!",5,2.74.0,2024-12-02 14:24:48,LABEL_1,0.9998261332511902
"Suka dengan desain aplikasi BRImo yang user-friendly. Gak pusing lihat tampilan, semua jelas dan mudah diakses!",5,2.74.0,2024-12-02 14:24:26,LABEL_1,0.999859094619751
Sangat membantu,5,,2024-12-02 14:23:42,LABEL_0,0.9348582029342651
"Dengan menggunakan aplikasi Brimo,sangat banyak kegunaan dan keuntungannya,karena dengan Brimo sekarang sudah bisa isi pulsa maupun data,dengan mempunyai aplikasi Brimo di hp,kita tidak akan takut kehabisan pulsa,dan bila ada keluarga atau teman yg butuh pulsa atau data kita bisa langsung isi menggunakan aplikasi Brimo,dan masih banyak lagi yg bisa dilakukan dengan aplikasi Brimo.",5,2.33.0,2024-12-02 14:22:51,LABEL_1,0.9997125267982483
Ok,5,2.74.0,2024-12-02 14:22:18,LABEL_0,0.9997263550758362
Sangat puas,5,2.74.0,2024-12-02 14:20:53,LABEL_0,0.999854326248169
Sudah banyak yang diperbaiki dan di-update. Terima kasih BRI,5,2.74.0,2024-12-02 14:20:20,LABEL_1,0.948839008808136
"barusan saya kena hack dari apliasi brimo, di kirim ke gopay melalui direct debit, dapat notif di whatsapp da tidak merasa mengirim kode apapun ke orang lain, saya sangat kecewa kenapa aplikas ini bisa kena hack, padahal uang itu ada keperluan malah hilang, tolong agar keamanan sistem di perketat agar tidak terjadi di nasabah lainnya. untuk nasabah lain harap hati2, TERIMA KASIH",1,2.71.1,2024-12-02 14:18:31,LABEL_0,0.9998743534088135
"Sangat bermanfaat, cepat tanpa ribet.",5,2.73.0,2024-12-02 14:18:30,LABEL_1,0.9997144341468811
Cukup membantu,5,2.74.0,2024-12-02 14:18:11,LABEL_0,0.9998428821563721
Sangat bagus Transaksi cepat dan mudah,5,2.74.0,2024-12-02 14:16:40,LABEL_1,0.9996683597564697
Good job... 👍,5,2.74.0,2024-12-02 14:14:51,LABEL_1,0.9998742341995239
Mudah pelayannya cuma masih bingumg,5,2.74.0,2024-12-02 14:14:51,LABEL_0,0.9999371767044067
Sangat membantu transaksi jadi lebih gampang... Selalu tingkatkan lagi,5,,2024-12-02 14:14:20,LABEL_1,0.9997912049293518
"Saya sangat suka di dengan aplikasi brimo, karna segala transaksi bisa di lakuin dalam satu aplikasi tanpa perlu pergi ke 🏧 🥰",5,2.74.0,2024-12-02 14:13:42,LABEL_1,0.9997944235801697
Baik,4,2.72.0,2024-12-02 14:13:11,LABEL_0,0.8662340641021729
bagus. Sangat membatu,5,,2024-12-02 14:12:31,LABEL_0,0.9998737573623657
Mudah cepat,5,2.72.0,2024-12-02 14:08:53,LABEL_1,0.9990056157112122
"Aplikasi lemot katrok, daftar kagak bisa error terusss",1,2.74.0,2024-12-02 14:06:39,LABEL_0,0.999937891960144
"Sangat sangat membantu, ngak ribet... Gak banyak gangguan juga saat loading atau transaksi... Terimakasih BRI❤️🙏🏼",5,,2024-12-02 14:01:17,LABEL_1,0.9998385906219482
Mepermudah,5,2.73.0,2024-12-02 14:00:03,LABEL_1,0.9988822340965271
"aplikasi apaan,bisa di tautkan ke ceria tapi giliran mau mutus tautan ribet banget. kapok gua pake ceria auto debet. jangan sekali2 pake ceria auto debet kalau gak mau ribet..",1,2.74.0,2024-12-02 13:56:33,LABEL_0,0.9998757839202881
"Maaf mohon bantuannya dan konfirmasi nya saya udah punya aplikasi brimo udah setahun udah 3 Minggu saya mendaptar pinjaman mengajukan pinjaman sudah berhasil tinggal menunggu hasil nya tapi ko sampe sekarang belum ada jawaban lagi ya saya liat lacak pengajuan nya jg masih di proses Mulu kira""sampe berapa Minggu ya berhasil engga nya",2,2.74.0,2024-12-02 13:55:04,LABEL_0,0.9998735189437866
"Sebagai nasabah, aplikasi BRImo memberi kemudahan untuk transaksi.fitur2nya mudah dipahami ga bikin ribet.Saya jadi lebih mudah mengecek setiap transaksi di rekening melalui layanan mbanking ini.top lah 👍👍👍",5,2.74.0,2024-12-02 13:52:21,LABEL_1,0.9998774528503418
"Sangat membantu terima kasih,",5,2.74.0,2024-12-02 13:51:39,LABEL_0,0.9865561723709106
Saya sangat puas memakai Brimo,4,2.72.0,2024-12-02 13:49:11,LABEL_1,0.9869066476821899
Mantap brimo maju terus pelayanan yang terbaik,5,2.74.0,2024-12-02 13:48:34,LABEL_1,0.9998151659965515
Melakukan sesuatu jadi lebih mudah,5,2.72.0,2024-12-02 13:46:13,LABEL_1,0.9996353387832642
